,source,author,title,description,url,urlToImage,publishedAt,content
36,"{'id': None, 'name': 'Observer'}","Elisa Carollo, Elisa Carollo",Art Basel Will Debut Its New AI-Powered App in Miami,The artificial intelligence-powered art fair companion will launch as a pilot in Art Basel Miami Beach’s Nova and Survey sectors.,https://observer.com/2024/11/art-basel-app-ai-microsoft-miami-artificial-intelligence/,https://observer.com/wp-content/uploads/sites/2/2024/11/Print_approx_21_x_14_cm_ABMB23__Galleries__Public_Interactions__E.jpg?quality=80,2024-11-26T22:32:54Z,"Art Basel Lens could streamline the fairgoing experience. Courtesy of Art Basel
Just in time for the much-anticipated 2024 edition of Art Basel Miami Beach, the fair has unveiled an A.I.-powered app… [+3196 chars]"
37,"{'id': None, 'name': ""Investor's Business Daily""}","REINHARDT KRAUSE, Investor's Business Daily",CrowdStrike Earnings Beat. Cybersecurity Firm's Quarterly Revenue Tops $1 Billion.,CrowdStrike stock dipped on the cybersecurity firm's Q3 earnings report with analysts focused on the impact of July's IT outage.,https://www.investors.com/news/technology/crowdstrike-stock-crowdstrike-earnings-news-q32024/,https://www.investors.com/wp-content/uploads/2023/03/Stock-crowdstrike-01-adobe.jpg,2024-11-26T21:17:08Z,"With Wall Street focused on the impact of July's global IT outage on subscription growth, CrowdStrike Holdings (CRWD) on Tuesday delivered third-quarter earnings and revenue that topped estimates. Bu… [+2861 chars]"
38,"{'id': None, 'name': ""Investor's Business Daily""}","REINHARDT KRAUSE, Investor's Business Daily",Zoom Communications Earnings Beat. Shares Fall On In-Line Revenue Outlook.,"Amid rising expectations, Zoom Video reported Q3 earnings and revenue that topped estimates as enterprise sales growth beat views.",https://www.investors.com/news/technology/zoom-stock-zoom-earnings-zm-stock-q32024/,https://www.investors.com/wp-content/uploads/2019/06/stock-Zoom-03-company.jpg,2024-11-26T12:55:33Z,"Amid rising expectations, Zoom Video Communications (ZM) reported third-quarter earnings and revenue that topped estimates as enterprise sales growth beat views. Preliminary fiscal 2026 revenue guida… [+2814 chars]"
39,"{'id': 'fortune', 'name': 'Fortune'}",Fortune Editors,5 investing trends for 2025—and 15 stocks to help you bet on them,"How to play AI, luxury goods, defense, and more. (And while you're at it: Buy gold.)",https://fortune.com/2024/11/26/investing-stocks-gold-ai-etf/,"https://fortune.com/img-assets/wp-content/uploads/2024/11/STO0125-Bear-Bull.jpg?resize=1200,600",2024-11-26T10:00:00Z,"Picking stocks is about predicting the future. As investors can tell you, being early to spot a trend and betting on a company poised to ride it can translate to a handsome return. Those who bought A… [+17665 chars]"
40,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Position Lessened by BSN CAPITAL PARTNERS Ltd,"BSN CAPITAL PARTNERS Ltd reduced its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 52.4% in the third quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The fund owned 50,000 shares of the sof…",https://www.etfdailynews.com/2024/11/26/microsoft-co-nasdaqmsft-position-lessened-by-bsn-capital-partners-ltd/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-26T08:50:58Z,"BSN CAPITAL PARTNERS Ltd reduced its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 52.4% in the third quarter, according to its most recent 13F filing with the Securities and Exchan… [+7135 chars]"
41,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Acquired by Sanders Morris Harris LLC,"Sanders Morris Harris LLC lifted its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.7% in the third quarter, Holdings Channel reports. The firm owned 13,643 shares of the software giant’s stock after acquiring an additional 95 shares during the pe…",https://www.etfdailynews.com/2024/11/26/microsoft-co-nasdaqmsft-shares-acquired-by-sanders-morris-harris-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-26T08:50:56Z,"Sanders Morris Harris LLC lifted its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.7% in the third quarter, Holdings Channel reports. The firm owned 13,643 shares of the software giant’s… [+6811 chars]"
42,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Steigerwald Gordon & Koch Inc. Has $38.21 Million Holdings in Microsoft Co. (NASDAQ:MSFT),"Steigerwald Gordon & Koch Inc. lifted its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% during the 3rd quarter, according to the company in its most recent 13F filing with the Securities & Exchange Commission. The institutional inves…",https://www.etfdailynews.com/2024/11/26/steigerwald-gordon-koch-inc-has-38-21-million-holdings-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-26T08:50:56Z,"Steigerwald Gordon &amp; Koch Inc. lifted its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% during the 3rd quarter, according to the company in its most recent 13F filing wi… [+7098 chars]"
43,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) is Guardian Asset Advisors LLC’s 8th Largest Position,"Guardian Asset Advisors LLC raised its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.4% in the 3rd quarter, Holdings Channel.com reports. The firm owned 13,305 shares of the software giant’s stock after buying an additional 183 shares d…",https://www.etfdailynews.com/2024/11/26/microsoft-co-nasdaqmsft-is-guardian-asset-advisors-llcs-8th-largest-position/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-26T08:50:52Z,"Guardian Asset Advisors LLC raised its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.4% in the 3rd quarter, Holdings Channel.com reports. The firm owned 13,305 shares of the so… [+7074 chars]"
44,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Acquired by Bruce G. Allen Investments LLC,"Bruce G. Allen Investments LLC lifted its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 3.6% during the 3rd quarter, according to its most recent 13F filing with the SEC. The institutional investor owned 1,670 shares of the software giant…",https://www.etfdailynews.com/2024/11/26/microsoft-co-nasdaqmsft-shares-acquired-by-bruce-g-allen-investments-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-26T08:50:51Z,"Bruce G. Allen Investments LLC lifted its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 3.6% during the 3rd quarter, according to its most recent 13F filing with the SEC. The ins… [+7269 chars]"
45,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Direxion Daily MSFT Bull 2X Shares (NASDAQ:MSFU) Shares Cross Below 200-Day Moving Average – Here’s Why,Shares of Direxion Daily MSFT Bull 2X Shares (NASDAQ:MSFU – Get Free Report) passed below its two hundred day moving average during trading on Monday . The stock has a two hundred day moving average of $44.44 and traded as low as $40.31. Direxion Daily MSFT B…,https://www.etfdailynews.com/2024/11/26/direxion-daily-msft-bull-2x-shares-nasdaqmsfu-shares-cross-below-200-day-moving-average-heres-why/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/direxion-daily-msft-bull-15x-shares-logo-1200x675.png?v=20230623083558&w=240&h=240&zc=2,2024-11-26T08:40:53Z,Shares of Direxion Daily MSFT Bull 2X Shares (NASDAQ:MSFU – Get Free Report) passed below its two hundred day moving average during trading on Monday . The stock has a two hundred day moving average … [+2340 chars]
46,"{'id': None, 'name': ""Investor's Business Daily""}","SCOTT LEHTONEN, Investor's Business Daily",Dow Jones Futures Fall: Nvidia Stock Tumbles To Key Level; Fed Inflation Data Looms,"Tesla reversed lower after hitting a new high, while Apple is nearing a buy point.",https://www.investors.com/market-trend/stock-market-today/dow-jones-nvidia-stock-nvda-fed-inflation-data/,https://www.investors.com/wp-content/uploads/2024/07/Stock-Nvidia-dgxcloud-04-company.jpg,2024-11-26T00:17:21Z,"Dow Jones futures, along with S&amp;P 500 futures and Nasdaq 100 futures, were lower ahead of Tuesday's stock market open, as Nvidia (NVDA) sold off for a second straight session, while the Federal R… [+6199 chars]"
47,"{'id': None, 'name': 'Motley Fool Australia'}",James Mickleboro,Coles shares lift amid AI agreement with Microsoft,"The supermarket giant is partnering with the tech giant to boost its AI capabilities. 
The post Coles shares lift amid AI agreement with Microsoft appeared first on The Motley Fool Australia.",https://www.fool.com.au/2024/11/26/coles-shares-lift-amid-ai-agreement-with-microsoft/,https://www.fool.com.au/wp-content/uploads/2024/08/AI-touch-16.9-1200x675.jpg,2024-11-26T00:12:18Z,"Coles Group Ltd (ASX: COL) shares are having a positive session on Tuesday.
In morning trade, the supermarket giant's shares are up 1% to $18.36.
Why are Coles shares rising?
Today's gain appears … [+3102 chars]"
48,"{'id': None, 'name': 'Quartz India'}",Britney Nguyen,"Meta could outdo Google in the AI transformation, professor says","Despite being one of the pioneers of artificial intelligence research, Google (GOOGL) isn’t poised to be a winner of the transformation, according to a business professor.Read more...",https://qz.com/meta-supercharge-ai-advertising-google-undermine-search-1851707559,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/e52ee001ef39aa16c3bc1d1e936789a2.jpg",2024-11-25T23:01:00Z,"In This Story
Despite being one of the pioneers of artificial intelligence research, Google (GOOGL+1.72%
) isnt poised to be a winner of the transformation, according to a business professor.
Whil… [+2152 chars]"
49,"{'id': None, 'name': 'Yahoo Entertainment'}",Surbhi Jain,Microsoft's Death Cross: Tech Giant Faces A Double Blow With FTC Pressure,"Microsoft Corp. (NASDAQ:MSFT), the heavyweight of Big Tech, has hit a grim milestone in technical analysis: a Death Cross. With its share price slipping...",https://finance.yahoo.com/news/microsofts-death-cross-tech-giant-200044029.html,https://media.zenfs.com/en/benzinga_79/f482328f3ca58d14086f53f8cb54d398,2024-11-25T20:00:44Z,"Microsoft's Death Cross: Tech Giant Faces A Double Blow With FTC Pressure
Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
Microsoft Corp. (NASDA… [+4311 chars]"
50,"{'id': None, 'name': 'Biztoc.com'}",247wallst.com,Bill Gates’s Net Worth Moves Back Above $160 Billion,"Microsoft (NASDAQ: MSFT) co-founder and former CEO Bill Gates’s net worth has recently moved back above $162 billion. It was less than that for much of the year, probably because Microsoft’s stock increased, although less than rivals, which include Amazon. So…",https://biztoc.com/x/34e40ef0f21a23c4,https://biztoc.com/cdn/808/og.png,2024-11-25T17:42:34Z,"Microsoft (NASDAQ: MSFT) co-founder and former CEO Bill Gatess net worth has recently moved back above $162 billion. It was less than that for much of the year, probably because Microsofts stock incr… [+142 chars]"
51,"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Market Clubhouse Morning Memo - November 25th, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA)","Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA.
Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account pr…",https://biztoc.com/x/d2382c2e7950d9ba,https://biztoc.com/cdn/d2382c2e7950d9ba_s.webp,2024-11-25T17:20:18Z,"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA.Our proprietary formula, exclusive to Market Clubhouse, dictates thes… [+141 chars]"
52,"{'id': None, 'name': 'Yahoo Entertainment'}",Nauman khan,Amazon Doubles Down on AI with $8 Billion Investment in Anthropic,Amazon's $4 Billion Boost to Anthropic Signals Growing AI Race,https://finance.yahoo.com/news/amazon-doubles-down-ai-8-140704458.html,https://media.zenfs.com/en/us.finance.gurufocus/1f614dc8aade043fa2491082626588e5,2024-11-25T14:07:04Z,"Amazon (AMZN, Financial) has upped its bet on Anthropic, an AI company, by pumping in another $4 billion, bringing the total amount invested to $8 billion. This investment will be made progressively … [+1122 chars]"
53,"{'id': None, 'name': ""Investor's Business Daily""}","REINHARDT KRAUSE, Investor's Business Daily",Why Software Stock Rally Will Extend Into 2025,"The rally in software stocks, led by Palantir stock, will continue in 2025, says a Jefferies analyst, amid improved earnings estimates.",https://www.investors.com/news/technology/palantir-stock-software-stocks-rally-2025/,https://www.investors.com/wp-content/uploads/2020/09/Stock-Palantir-01-shutt.jpg,2024-11-25T13:53:07Z,The rally in software stocks led by Palantir Technologies (PLTR) and Oracle (ORCL) will continue in 2025 with improved earnings estimates and monetization of generative artificial intelligence two fa… [+2479 chars]
54,"{'id': None, 'name': ""Investor's Business Daily""}","SCOTT LEHTONEN, Investor's Business Daily",Dow Jones Futures Rallies 300 Points As Tesla Nears New High; Bitcoin Stock MicroStrategy Jumps,Key earnings reports this week include Burlington Stores and CrowdStrike.,https://www.investors.com/market-trend/stock-market-today/dow-jones-tesla-tsla-bitcoin-microstrategy-mstr/,https://www.investors.com/wp-content/uploads/2024/11/Stock-wallstreetnyseflag-30-shutt.jpg,2024-11-25T13:30:08Z,"The Dow Jones Industrial Average and other major stock indexes traded higher Monday, as Tesla (TSLA) rallied near a new high. Another gainer was bitcoin stock MicroStrategy (MSTR), which continued to… [+5779 chars]"
55,"{'id': None, 'name': 'Yahoo Entertainment'}",Usman Kabir,Microsoft Corporation (MSFT)-Backed OpenAI Reportedly Developing AI-Integrated Web Browser to Rival Google Chrome,"We recently compiled a list of the 15 AI Stocks Trending on Financial Media. In this article, we are going to take a look at where Microsoft Corporation...",https://finance.yahoo.com/news/microsoft-corporation-msft-backed-openai-091758124.html,https://s.yimg.com/ny/api/res/1.2/Ehrz1CBybY_oskwS2bSRJQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/ae3cb2a93ad8e5ddf6f94148e71f74b9,2024-11-25T09:17:58Z,"We recently compiled a list of the 15 AI Stocks Trending on Financial Media. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against the other AI stoc… [+3286 chars]"
56,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Abner Herrman & Brock LLC Has $32.90 Million Holdings in Microsoft Co. (NASDAQ:MSFT),"Abner Herrman & Brock LLC decreased its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% in the third quarter, Holdings Channel reports. The institutional investor owned 76,467 shares of the software giant’s stock after selling 288 shares during the…",https://www.etfdailynews.com/2024/11/25/abner-herrman-brock-llc-has-32-90-million-holdings-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-25T08:48:56Z,"Abner Herrman &amp; Brock LLC decreased its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% in the third quarter, Holdings Channel reports. The institutional investor owned 76,467 shares o… [+7146 chars]"
57,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Adirondack Trust Co. Buys 31 Shares of Microsoft Co. (NASDAQ:MSFT),"Adirondack Trust Co. increased its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.1% in the 3rd quarter, HoldingsChannel.com reports. The firm owned 24,471 shares of the software giant’s stock after acquiring an additional 31 shares during the period…",https://www.etfdailynews.com/2024/11/25/adirondack-trust-co-buys-31-shares-of-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-25T08:48:56Z,"Adirondack Trust Co. increased its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.1% in the 3rd quarter, HoldingsChannel.com reports. The firm owned 24,471 shares of the software giant’s sto… [+6785 chars]"
58,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Barlow Wealth Partners Inc. Acquires 1,343 Shares of Microsoft Co. (NASDAQ:MSFT)","Barlow Wealth Partners Inc. lifted its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.5% during the third quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The firm ow…",https://www.etfdailynews.com/2024/11/25/barlow-wealth-partners-inc-acquires-1343-shares-of-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-25T08:48:55Z,"Barlow Wealth Partners Inc. lifted its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.5% during the third quarter, according to the company in its most recent Form 13F filing wi… [+7256 chars]"
59,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Hall Laurie J Trustee Has $26.74 Million Stock Position in Microsoft Co. (NASDAQ:MSFT),"Hall Laurie J Trustee grew its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 6.3% in the third quarter, according to its most recent disclosure with the Securities & Exchange Commission. The firm owned 62,146 shares of the software giant’…",https://www.etfdailynews.com/2024/11/25/hall-laurie-j-trustee-has-26-74-million-stock-position-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-25T08:48:55Z,"Hall Laurie J Trustee grew its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 6.3% in the third quarter, according to its most recent disclosure with the Securities &amp; Exchange… [+7177 chars]"
60,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Stock Holdings Lowered by Parkside Advisors LLC,"Parkside Advisors LLC lowered its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.7% in the third quarter, Holdings Channel.com reports. The firm owned 6,794 shares of the software giant’s stock after selling 50 shares during the period. Microsoft …",https://www.etfdailynews.com/2024/11/25/microsoft-co-nasdaqmsft-stock-holdings-lowered-by-parkside-advisors-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-25T08:48:54Z,"Parkside Advisors LLC lowered its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.7% in the third quarter, Holdings Channel.com reports. The firm owned 6,794 shares of the software giant’s… [+7159 chars]"
61,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Howard Financial Services LTD. Purchases 3,326 Shares of Microsoft Co. (NASDAQ:MSFT)","Howard Financial Services LTD. grew its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 21.3% during the third quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 18,952 shares…",https://www.etfdailynews.com/2024/11/25/howard-financial-services-ltd-purchases-3326-shares-of-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-25T08:48:54Z,"Howard Financial Services LTD. grew its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 21.3% during the third quarter, according to the company in its most recent filing with the Securities… [+7327 chars]"
62,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Beacon Wealthcare LLC Has $590,000 Position in Microsoft Co. (NASDAQ:MSFT)","Beacon Wealthcare LLC grew its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 12.1% during the 3rd quarter, Holdings Channel.com reports. The firm owned 1,370 shares of the software giant’s stock after acquiring an additional 148 shares during the peri…",https://www.etfdailynews.com/2024/11/25/beacon-wealthcare-llc-has-590000-position-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-25T08:48:49Z,"Beacon Wealthcare LLC grew its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 12.1% during the 3rd quarter, Holdings Channel.com reports. The firm owned 1,370 shares of the software giant’s st… [+7089 chars]"
63,"{'id': None, 'name': 'Yahoo Entertainment'}",ShantiPutri,Examining Nancy Pelocy's Selling on Google and More,Maybe she screens and stockpicks just like other common investors do,https://finance.yahoo.com/news/examining-nancy-pelocys-selling-google-063032473.html,https://media.zenfs.com/en/us.finance.gurufocus/45a5f0b1842c2a53288362f44cdba681,2024-11-25T06:30:32Z,"In an efficient market, it is believed that everyone has equal information, nonetheless the way the market interprets and reacts to the information may vary.
But the market speculated that maybe Nan… [+3972 chars]"
64,"{'id': None, 'name': 'Yahoo Entertainment'}",,"Microsoft Corporation (MSFT)-Backed AI Startup d-Matrix Ships First AI Chip, Aiming to Revolutionize User Interactions",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ae07a5e8-0c29-4e4a-af8a-5ad5e7526144,,2024-11-24T16:26:18Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]"
65,"{'id': None, 'name': 'Yahoo Entertainment'}",Corey Goldman,"After Nvidia earnings, is the AI trend still investors’ friend?","When it comes to investing, AI is very much about the potential. Recent earnings illustrate why.",https://finance.yahoo.com/news/after-nvidia-earnings-is-the-ai-trend-still-investors-friend-150035522.html,https://s.yimg.com/ny/api/res/1.2/RfFEv3uCzWr5eLd65o_meQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-08/d5abddc0-6b79-11ef-afef-884f4c5e5de3,2024-11-24T15:00:35Z,"Trends are trends because they come and go, with the world of investing and markets certainly no exception.
In 2020, it was work from home. In 2021, it was the Great Reopening. In 2022, it was crypt… [+4564 chars]"
66,"{'id': None, 'name': 'Biztoc.com'}",247wallst.com,Former Microsoft CEO Ballmer’s Net Worth Hits $145 Billion,"Unlike most of the world’s richest people, Steve Ballmer did not start a company or inherit money from a rich family. As an undergraduate at Harvard, he met Microsoft (NASDAQ: MSFT) co-founder and long-time CEO Bill Gates. Ballmer was hired by Gates just afte…",https://biztoc.com/x/5c41cafc9432662f,https://biztoc.com/cdn/808/og.png,2024-11-24T14:14:34Z,"Unlike most of the worlds richest people, Steve Ballmer did not start a company or inherit money from a rich family. As an undergraduate at Harvard, he met Microsoft (NASDAQ: MSFT) co-founder and lon… [+145 chars]"
67,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Rockingstone Advisors LLC Boosts Stock Holdings in Microsoft Co. (NASDAQ:MSFT),"Rockingstone Advisors LLC lifted its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.7% in the 3rd quarter, HoldingsChannel.com reports. The fund owned 10,930 shares of the software giant’s stock after acquiring an additional 180 shares duri…",https://www.etfdailynews.com/2024/11/24/rockingstone-advisors-llc-boosts-stock-holdings-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-24T09:10:55Z,"Rockingstone Advisors LLC lifted its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.7% in the 3rd quarter, HoldingsChannel.com reports. The fund owned 10,930 shares of the software… [+7183 chars]"
68,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,StoneCrest Wealth Management Inc. Grows Stake in Microsoft Co. (NASDAQ:MSFT),"StoneCrest Wealth Management Inc. raised its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.6% in the third quarter, Holdings Channel reports. The firm owned 13,232 shares of the software giant’s stock after acquiring an additional 213 shares during …",https://www.etfdailynews.com/2024/11/24/stonecrest-wealth-management-inc-grows-stake-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-24T08:38:59Z,"StoneCrest Wealth Management Inc. raised its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.6% in the third quarter, Holdings Channel reports. The firm owned 13,232 shares of the software gi… [+7168 chars]"
69,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Stake Lifted by Udine Wealth Management Inc.,"Udine Wealth Management Inc. boosted its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.9% in the third quarter, Holdings Channel reports. The institutional investor owned 36,661 shares of the software giant’s stock after acquiring an addit…",https://www.etfdailynews.com/2024/11/24/microsoft-co-nasdaqmsft-stake-lifted-by-udine-wealth-management-inc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-24T08:38:58Z,"Udine Wealth Management Inc. boosted its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.9% in the third quarter, Holdings Channel reports. The institutional investor owned 36,661 s… [+7056 chars]"
70,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Cape ANN Savings Bank Has $7.71 Million Stock Holdings in Microsoft Co. (NASDAQ:MSFT),"Cape ANN Savings Bank increased its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.5% during the 3rd quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The fund owned 17,922 shares of the sof…",https://www.etfdailynews.com/2024/11/24/cape-ann-savings-bank-has-7-71-million-stock-holdings-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-24T08:38:51Z,"Cape ANN Savings Bank increased its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.5% during the 3rd quarter, according to the company in its most recent disclosure with the Securities &a… [+6762 chars]"
71,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,City Holding Co. Cuts Position in Microsoft Co. (NASDAQ:MSFT),"City Holding Co. reduced its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.5% in the third quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The fund owned 57,326 shares of t…",https://www.etfdailynews.com/2024/11/24/city-holding-co-cuts-position-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-11-24T08:38:50Z,"City Holding Co. reduced its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.5% in the third quarter, according to the company in its most recent 13F filing with the Securities and … [+7279 chars]"
